"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","4 anys",136
2020,10,"Sant Martí",65,"el Clot","Dones","4 anys",100
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","4 anys",82
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","4 anys",50
2020,10,"Sant Martí",68,"el Poblenou","Dones","4 anys",162
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","4 anys",82
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","4 anys",128
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","4 anys",99
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","4 anys",98
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","4 anys",111
2020,1,"Ciutat Vella",1,"el Raval","Dones","5 anys",179
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","5 anys",45
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","5 anys",36
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","5 anys",59
2020,2,"Eixample",5,"el Fort Pienc","Dones","5 anys",125
2020,2,"Eixample",6,"la Sagrada Família","Dones","5 anys",201
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","5 anys",155
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","5 anys",154
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","5 anys",199
2020,2,"Eixample",10,"Sant Antoni","Dones","5 anys",139
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","5 anys",130
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","5 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","5 anys",125
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","5 anys",27
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","5 anys",56
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","5 anys",78
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","5 anys",89
2020,3,"Sants-Montjuïc",18,"Sants","Dones","5 anys",155
2020,4,"Les Corts",19,"les Corts","Dones","5 anys",192
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","5 anys",93
2020,4,"Les Corts",21,"Pedralbes","Dones","5 anys",53
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","5 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","5 anys",146
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","5 anys",81
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","5 anys",131
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","5 anys",224
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","5 anys",142
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","5 anys",58
2020,6,"Gràcia",29,"el Coll","Dones","5 anys",31
2020,6,"Gràcia",30,"la Salut","Dones","5 anys",58
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","5 anys",183
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","5 anys",135
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","5 anys",84
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","5 anys",38
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","5 anys",156
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","5 anys",26
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","5 anys",123
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","5 anys",36
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","5 anys",31
2020,7,"Horta-Guinardó",40,"Montbau","Dones","5 anys",9
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","5 anys",23
2020,7,"Horta-Guinardó",42,"la Clota","Dones","5 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Dones","5 anys",107
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","5 anys",99
2020,8,"Nou Barris",45,"Porta","Dones","5 anys",118
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","5 anys",76
2020,8,"Nou Barris",47,"Can Peguera","Dones","5 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Dones","5 anys",55
2020,8,"Nou Barris",49,"Canyelles","Dones","5 anys",21
2020,8,"Nou Barris",50,"les Roquetes","Dones","5 anys",67
2020,8,"Nou Barris",51,"Verdun","Dones","5 anys",58
2020,8,"Nou Barris",52,"la Prosperitat","Dones","5 anys",113
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","5 anys",38
2020,8,"Nou Barris",54,"Torre Baró","Dones","5 anys",13
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","5 anys",64
2020,8,"Nou Barris",56,"Vallbona","Dones","5 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","5 anys",60
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","5 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","5 anys",67
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","5 anys",245
2020,9,"Sant Andreu",61,"la Sagrera","Dones","5 anys",122
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","5 anys",58
2020,9,"Sant Andreu",63,"Navas","Dones","5 anys",87
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","5 anys",156
2020,10,"Sant Martí",65,"el Clot","Dones","5 anys",92
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","5 anys",73
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","5 anys",45
2020,10,"Sant Martí",68,"el Poblenou","Dones","5 anys",163
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","5 anys",85
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","5 anys",106
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","5 anys",113
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","5 anys",103
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","5 anys",108
2020,1,"Ciutat Vella",1,"el Raval","Dones","6 anys",188
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","6 anys",47
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","6 anys",43
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","6 anys",57
2020,2,"Eixample",5,"el Fort Pienc","Dones","6 anys",132
2020,2,"Eixample",6,"la Sagrada Família","Dones","6 anys",151
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","6 anys",151
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","6 anys",141
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","6 anys",184
2020,2,"Eixample",10,"Sant Antoni","Dones","6 anys",122
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","6 anys",115
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","6 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","6 anys",138
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","6 anys",39
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","6 anys",64
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","6 anys",71
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","6 anys",93
2020,3,"Sants-Montjuïc",18,"Sants","Dones","6 anys",138
2020,4,"Les Corts",19,"les Corts","Dones","6 anys",187
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","6 anys",101
2020,4,"Les Corts",21,"Pedralbes","Dones","6 anys",55
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","6 anys",27
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","6 anys",127
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","6 anys",97
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","6 anys",124
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","6 anys",222
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","6 anys",128
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","6 anys",70
2020,6,"Gràcia",29,"el Coll","Dones","6 anys",34
2020,6,"Gràcia",30,"la Salut","Dones","6 anys",53
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","6 anys",181
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","6 anys",96
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","6 anys",103
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","6 anys",40
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","6 anys",185
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","6 anys",49
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","6 anys",124
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","6 anys",63
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","6 anys",37
2020,7,"Horta-Guinardó",40,"Montbau","Dones","6 anys",23
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","6 anys",18
2020,7,"Horta-Guinardó",42,"la Clota","Dones","6 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Dones","6 anys",107
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","6 anys",97
2020,8,"Nou Barris",45,"Porta","Dones","6 anys",117
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","6 anys",77
2020,8,"Nou Barris",47,"Can Peguera","Dones","6 anys",16
2020,8,"Nou Barris",48,"la Guineueta","Dones","6 anys",68
2020,8,"Nou Barris",49,"Canyelles","Dones","6 anys",24
2020,8,"Nou Barris",50,"les Roquetes","Dones","6 anys",83
2020,8,"Nou Barris",51,"Verdun","Dones","6 anys",56
2020,8,"Nou Barris",52,"la Prosperitat","Dones","6 anys",89
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","6 anys",37
2020,8,"Nou Barris",54,"Torre Baró","Dones","6 anys",16
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","6 anys",44
2020,8,"Nou Barris",56,"Vallbona","Dones","6 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","6 anys",70
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","6 anys",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","6 anys",69
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","6 anys",279
2020,9,"Sant Andreu",61,"la Sagrera","Dones","6 anys",129
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","6 anys",52
2020,9,"Sant Andreu",63,"Navas","Dones","6 anys",68
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","6 anys",139
2020,10,"Sant Martí",65,"el Clot","Dones","6 anys",102
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","6 anys",83
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","6 anys",48
2020,10,"Sant Martí",68,"el Poblenou","Dones","6 anys",157
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","6 anys",78
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","6 anys",103
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","6 anys",112
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","6 anys",97
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","6 anys",93
2020,1,"Ciutat Vella",1,"el Raval","Dones","7 anys",208
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","7 anys",44
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","7 anys",24
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","7 anys",70
2020,2,"Eixample",5,"el Fort Pienc","Dones","7 anys",128
2020,2,"Eixample",6,"la Sagrada Família","Dones","7 anys",161
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","7 anys",173
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","7 anys",140
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","7 anys",200
2020,2,"Eixample",10,"Sant Antoni","Dones","7 anys",116
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","7 anys",148
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","7 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","7 anys",146
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","7 anys",25
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","7 anys",52
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","7 anys",74
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","7 anys",94
2020,3,"Sants-Montjuïc",18,"Sants","Dones","7 anys",158
2020,4,"Les Corts",19,"les Corts","Dones","7 anys",187
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","7 anys",96
2020,4,"Les Corts",21,"Pedralbes","Dones","7 anys",59
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","7 anys",31
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","7 anys",161
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","7 anys",85
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","7 anys",142
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","7 anys",221
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","7 anys",152
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","7 anys",77
2020,6,"Gràcia",29,"el Coll","Dones","7 anys",27
2020,6,"Gràcia",30,"la Salut","Dones","7 anys",58
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","7 anys",184
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","7 anys",144
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","7 anys",86
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","7 anys",43
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","7 anys",145
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","7 anys",40
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","7 anys",131
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","7 anys",40
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","7 anys",18
2020,7,"Horta-Guinardó",40,"Montbau","Dones","7 anys",15
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","7 anys",34
2020,7,"Horta-Guinardó",42,"la Clota","Dones","7 anys",4
2020,7,"Horta-Guinardó",43,"Horta","Dones","7 anys",137
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","7 anys",88
2020,8,"Nou Barris",45,"Porta","Dones","7 anys",122
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","7 anys",78
2020,8,"Nou Barris",47,"Can Peguera","Dones","7 anys",12
2020,8,"Nou Barris",48,"la Guineueta","Dones","7 anys",58
2020,8,"Nou Barris",49,"Canyelles","Dones","7 anys",27
2020,8,"Nou Barris",50,"les Roquetes","Dones","7 anys",88
2020,8,"Nou Barris",51,"Verdun","Dones","7 anys",53
2020,8,"Nou Barris",52,"la Prosperitat","Dones","7 anys",108
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","7 anys",31
2020,8,"Nou Barris",54,"Torre Baró","Dones","7 anys",17
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","7 anys",61
2020,8,"Nou Barris",56,"Vallbona","Dones","7 anys",12
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","7 anys",66
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","7 anys",13
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","7 anys",75
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","7 anys",245
2020,9,"Sant Andreu",61,"la Sagrera","Dones","7 anys",125
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","7 anys",67
2020,9,"Sant Andreu",63,"Navas","Dones","7 anys",102
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","7 anys",131
2020,10,"Sant Martí",65,"el Clot","Dones","7 anys",95
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","7 anys",67
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","7 anys",38
2020,10,"Sant Martí",68,"el Poblenou","Dones","7 anys",184
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","7 anys",88
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","7 anys",137
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","7 anys",107
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","7 anys",101
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","7 anys",109
2020,1,"Ciutat Vella",1,"el Raval","Dones","8 anys",219
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","8 anys",52
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","8 anys",27
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","8 anys",80
2020,2,"Eixample",5,"el Fort Pienc","Dones","8 anys",112
2020,2,"Eixample",6,"la Sagrada Família","Dones","8 anys",149
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","8 anys",162
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","8 anys",142
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","8 anys",178
2020,2,"Eixample",10,"Sant Antoni","Dones","8 anys",103
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","8 anys",129
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","8 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","8 anys",106
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","8 anys",31
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","8 anys",51
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","8 anys",84
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","8 anys",83
2020,3,"Sants-Montjuïc",18,"Sants","Dones","8 anys",183
2020,4,"Les Corts",19,"les Corts","Dones","8 anys",175
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","8 anys",105
2020,4,"Les Corts",21,"Pedralbes","Dones","8 anys",69
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","8 anys",26
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","8 anys",149
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","8 anys",106
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","8 anys",148
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","8 anys",220
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","8 anys",138
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","8 anys",67
2020,6,"Gràcia",29,"el Coll","Dones","8 anys",34
2020,6,"Gràcia",30,"la Salut","Dones","8 anys",56
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","8 anys",175
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","8 anys",127
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","8 anys",95
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","8 anys",36
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","8 anys",159
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","8 anys",47
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","8 anys",136
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","8 anys",60
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","8 anys",32
2020,7,"Horta-Guinardó",40,"Montbau","Dones","8 anys",20
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","8 anys",18
2020,7,"Horta-Guinardó",42,"la Clota","Dones","8 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dones","8 anys",108
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","8 anys",106
2020,8,"Nou Barris",45,"Porta","Dones","8 anys",115
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","8 anys",69
2020,8,"Nou Barris",47,"Can Peguera","Dones","8 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Dones","8 anys",67
2020,8,"Nou Barris",49,"Canyelles","Dones","8 anys",32
2020,8,"Nou Barris",50,"les Roquetes","Dones","8 anys",92
2020,8,"Nou Barris",51,"Verdun","Dones","8 anys",62
2020,8,"Nou Barris",52,"la Prosperitat","Dones","8 anys",117
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","8 anys",35
2020,8,"Nou Barris",54,"Torre Baró","Dones","8 anys",26
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","8 anys",56
2020,8,"Nou Barris",56,"Vallbona","Dones","8 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","8 anys",58
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","8 anys",14
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","8 anys",66
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","8 anys",255
2020,9,"Sant Andreu",61,"la Sagrera","Dones","8 anys",134
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","8 anys",72
2020,9,"Sant Andreu",63,"Navas","Dones","8 anys",79
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","8 anys",138
2020,10,"Sant Martí",65,"el Clot","Dones","8 anys",102
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","8 anys",60
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","8 anys",50
2020,10,"Sant Martí",68,"el Poblenou","Dones","8 anys",196
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","8 anys",87
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","8 anys",123
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","8 anys",114
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","8 anys",105
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","8 anys",108
2020,1,"Ciutat Vella",1,"el Raval","Dones","9 anys",207
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","9 anys",58
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","9 anys",36
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","9 anys",70
2020,2,"Eixample",5,"el Fort Pienc","Dones","9 anys",113
2020,2,"Eixample",6,"la Sagrada Família","Dones","9 anys",167
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","9 anys",143
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","9 anys",136
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","9 anys",190
2020,2,"Eixample",10,"Sant Antoni","Dones","9 anys",124
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","9 anys",130
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","9 anys",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","9 anys",119
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","9 anys",29
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","9 anys",64
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","9 anys",62
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","9 anys",92
2020,3,"Sants-Montjuïc",18,"Sants","Dones","9 anys",151
2020,4,"Les Corts",19,"les Corts","Dones","9 anys",206
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","9 anys",88
2020,4,"Les Corts",21,"Pedralbes","Dones","9 anys",69
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","9 anys",31
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","9 anys",174
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","9 anys",95
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","9 anys",136
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","9 anys",209
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","9 anys",141
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","9 anys",74
2020,6,"Gràcia",29,"el Coll","Dones","9 anys",40
2020,6,"Gràcia",30,"la Salut","Dones","9 anys",49
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","9 anys",173
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","9 anys",124
