Step,AgentID,physiological,safety,belonging,esteem,wealth,actions,status
2295,0,"[1.0, 0.92, 0.91, 0.7377319167999999]","[1.0, 0.995, 0.999, 1.0]","[1.0, 0.97, 0.98]","[1.0, 0.99, 0.99]",2169.9749999999995,go_grocery,retired
2295,1,"[0.05823119833364819, 0.9390000000000001, 1.0, 0.9870777147137147]","[0.9781240208355187, 1.0, 1.0, 0.9369146928798039]","[0.2934526935463804, 1.0, 1.0]","[0.8775210229989678, 1.0, 1.0]",0.0,go_reception_center,homeless
2295,2,"[0.6605570858985518, 0.95, 0.96, 0.6510900727383278]","[1.0, 0.993, 0.997, 0.9386757133986862]","[1.0, 0.85, 0.5440222932708171]","[1.0, 0.99, 0.29123637799827407]",1564.0,go_leisure,student
2295,3,"[0.3602337711365982, 0.9025, 0.8835999999999999, 1.0]","[0.9966028899999999, 0.982081, 0.990025, 1.0]","[0.8212339006693914, 0.7569, 0.9603999999999999]","[0.9801, 0.9801, 0.9409]",0.0,go_home,unemployed
2295,4,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.996004]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",8411.758333333331,go_grocery,employed
2296,0,"[1.0, 0.8464, 0.8281000000000001, 0.859204086784]","[1.0, 0.990025, 0.998001, 1.0]","[1.0, 0.9409, 0.9603999999999999]","[1.0, 0.9801, 0.9801]",2169.9749999999995,go_home,retired
2296,1,"[0.04774958263359151, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.2670419511272062, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",0.0,beg,homeless
2296,2,"[0.675051239577827, 0.9025, 0.9216, 0.6507645277019586]","[1.0, 0.986049, 0.994009, 0.930227631978098]","[1.0, 0.7224999999999999, 0.48962006394373536]","[1.0, 0.9801, 0.23298910239861925]",1560.0,go_leisure,student
2296,3,"[0.40111215987428367, 1.0, 0.9705839999999999, 0.9993]","[1.0, 1.0, 1.0, 0.991]","[0.8523228496091462, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2296,4,"[1.0, 0.95, 0.93, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",8406.758333333331,go_grocery,employed
2297,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2297,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2297,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2297,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2297,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2298,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2298,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2298,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2298,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2298,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2299,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2299,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2299,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2299,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2299,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2300,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2300,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2300,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2300,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2300,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2301,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2301,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2301,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2301,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2301,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2302,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2302,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2302,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2302,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2302,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2303,0,"[0.9299999999999999, 1.0, 1.0, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2303,1,"[0.03915465775954504, 0.9, 1.0, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2303,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2303,3,"[0.4347141954166611, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2303,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2304,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2304,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2304,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 0.9218555832902952]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2304,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2304,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8406.758333333331,go_home,employed
2305,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2305,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2305,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2305,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2305,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2306,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2306,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2306,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2306,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2306,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2307,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2307,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2307,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2307,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2307,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2308,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2308,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2308,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2308,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2308,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2309,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2309,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2309,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2309,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2309,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2310,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2310,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2310,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2310,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2310,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2311,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2311,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2311,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2311,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2311,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2312,0,"[0.9299999999999999, 1.0, 0.9, 0.75609959636992]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2312,1,"[0.03915465775954504, 0.9, 0.9362374339539257, 0.9851045463620021]","[0.9748012259430981, 0.999, 0.99, 0.9275689688183278]","[0.24300817552575765, 0.995, 0.98]","[0.8600583546412883, 0.99, 0.99]",0.0,beg,homeless
2312,2,"[0.6867915040580399, 0.8573749999999999, 1.0, 0.6504391454381077]","[1.0, 0.9791466569999999, 0.991026973, 1.0]","[1.0, 0.6141249999999999, 0.4406580575493618]","[1.0, 0.9702989999999999, 0.18639128191889542]",1556.0,go_leisure,student
2312,3,"[0.4347141954166611, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[0.880613793144323, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2312,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 1.0, 0.9603999999999999]",8406.758333333331,go_home,employed
2313,0,"[0.8722499999999999, 1.0, 0.9590000000000001, 0.6653676448055296]","[1.0, 1.0, 1.0, 0.996004]","[0.8290000000000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2313,1,"[0.03210681936282693, 0.81, 0.8613384392376117, 0.98411944181564]","[0.9731440638589949, 0.998001, 0.9801, 0.9229311239742362]","[0.22113743972843947, 0.990025, 0.9603999999999999]","[0.8514577710948754, 0.9801, 0.9801]",0.0,go_reception_center,homeless
2313,2,"[0.6963011182870124, 0.8145062499999999, 0.96, 0.6501139258653886]","[1.0, 0.9722926304009999, 0.988053892081, 0.991]","[1.0, 0.5220062499999999, 0.39659225179442564]","[1.0, 0.96059601, 0.14911302553511635]",1556.0,go_home,student
2313,3,"[0.4623350686324954, 1.0, 0.986, 0.9979014696569999]","[1.0, 1.0, 1.0, 0.9732422709999999]","[0.906358551761334, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2313,4,"[0.9269999999999999, 1.0, 1.0, 0.9993]","[1.0, 1.0, 1.0, 0.998]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",8406.758333333331,go_home,employed
2314,0,"[0.8246062499999999, 1.0, 1.0, 0.585523527428866]","[1.0, 1.0, 1.0, 0.994011992]","[0.7682000000000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_hospital,retired
2314,1,"[0.02632759187751808, 0.9390000000000001, 1.0, 0.9831353223738244]","[0.9714897189504346, 1.0, 1.0, 0.918316468354365]","[0.20123507015287992, 1.0, 1.0]","[0.8429431933839266, 1.0, 1.0]",0.0,go_reception_center,homeless
2314,2,"[0.66900390581248, 1.0, 1.0, 0.649788868902456]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 0.49693302661498306]","[1.0, 1.0, 0.2592904204280931]",1556.0,go_home,student
2314,3,"[0.4850394264159112, 1.0, 1.0, 0.9972029386282399]","[1.0, 1.0, 1.0, 0.9644830905609999]","[0.9297862821028139, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2314,4,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.996004]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",8401.758333333331,go_grocery,employed
2315,0,"[0.6803001562499998, 1.0, 0.91, 1.0]","[0.9988, 1.0, 0.999, 1.0]","[0.6145600000000001, 1.0, 0.98]","[0.99, 1.0, 0.99]",2169.9749999999995,go_hospital,retired
2315,1,"[0.021588625339564824, 1.0, 1.0, 0.9821521870514506]","[0.9698381864282188, 1.0, 1.0, 0.9137248860125932]","[0.18312391383912074, 1.0, 1.0]","[0.8345137614500874, 1.0, 1.0]",0.0,beg,homeless
2315,2,"[0.6468931637081089, 1.0, 1.0, 0.6494639744680049]","[1.0, 1.0, 1.0, 0.9732422709999999]","[1.0, 1.0, 0.5872397239534848]","[1.0, 1.0, 0.3474323363424745]",1552.0,go_leisure,student
2315,3,"[0.503702408513879, 1.0, 1.0, 0.9965048965712001]","[1.0, 1.0, 1.0, 0.9558027427459509]","[0.9511055167135607, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2315,4,"[1.0, 0.95, 0.93, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",8396.758333333331,go_grocery,employed
2316,0,"[0.5612476289062498, 1.0, 0.8281000000000001, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.4916480000000001, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",2169.9749999999995,go_home,retired
2316,1,"[0.017702672778443156, 0.9, 0.92, 0.9811700348643991]","[0.9681894615112908, 0.999, 0.99, 0.9091562615825302]","[0.1666427615935999, 0.995, 0.98]","[0.8261686238355865, 0.99, 0.99]",0.0,beg,homeless
2316,2,"[0.6639834626035682, 0.95, 0.96, 0.6491392424807709]","[1.0, 0.993, 0.997, 0.9644830905609999]","[1.0, 0.85, 0.5285157515581363]","[1.0, 0.99, 0.2779458690739796]",1548.0,go_leisure,student
2316,3,"[0.5190433797984085, 1.0, 1.0, 0.9958073431436002]","[1.0, 1.0, 1.0, 0.9472005180612373]","[0.9705060202093403, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,go_home,unemployed
2316,4,"[1.0, 0.9025, 0.8649000000000001, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",8396.758333333331,go_home,employed
2317,0,"[0.5680292938476561, 1.0, 0.8935710000000001, 0.88]","[1.0, 1.0, 1.0, 0.998]","[0.49831840000000005, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2317,1,"[0.014516191678323387, 0.81, 0.8464, 0.9801888648295347]","[0.9665435394267216, 0.998001, 0.9801, 0.9046104802746175]","[0.1516449130501759, 0.990025, 0.9603999999999999]","[0.8179069375972307, 0.9801, 0.9801]",2.0,go_grocery,homeless
2317,2,"[0.6778266047088903, 0.9025, 0.9216, 0.6488146728595305]","[1.0, 0.986049, 0.994009, 0.9558027427459509]","[1.0, 0.7224999999999999, 0.4756641764023227]","[1.0, 0.9801, 0.2223566952591837]",1544.0,go_leisure,student
2317,3,"[0.5316536581942918, 1.0, 1.0, 0.9951102780033997]","[1.0, 1.0, 1.0, 0.9386757133986862]","[0.9881604783904997, 1.0, 1.0]","[1.0, 1.0, 1.0]",0.0,steal_food,unemployed
2317,4,"[0.9269999999999999, 1.0, 0.9443570000000001, 0.9993]","[1.0, 1.0, 1.0, 0.998]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",8396.758333333331,go_home,employed
2318,0,"[0.5736241674243163, 1.0, 0.9531496100000001, 0.7744]","[1.0, 1.0, 1.0, 0.996004]","[0.5036547200000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",2169.9749999999995,go_home,retired
2318,1,"[0.7119032771762251, 0.7290000000000001, 0.778688, 1.0]","[1.0, 0.997002999, 0.9702989999999999, 1.0]","[0.83799687087566, 0.985074875, 0.9411919999999999]","[1.0, 0.9702989999999999, 0.9702989999999999]",0.0,go_reception_center,homeless
2318,2,"[0.6890395498142012, 0.8573749999999999, 0.884736, 0.6484902655231009]","[1.0, 0.9791466569999999, 0.991026973, 0.9472005180612373]","[1.0, 0.6141249999999999, 0.42809775876209044]","[1.0, 0.9702989999999999, 0.17788535620734697]",1540.0,go_leisure,student
2318,3,"[0.4370193070357078, 0.95, 0.94, 1.0]","[0.9983, 0.991, 0.995, 1.0]","[0.8992260353353547, 0.87, 0.98]","[0.99, 0.99, 0.97]",0.0,steal_food,unemployed
